timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
9.930932160926378,100.0,2,ORD-1358,ORD-1292,FLOW,FLOW,ASK
9.985551978148234,100.0,4,ORD-1367,ORD-1312,FLOW,FLOW,ASK
10.0619897021825,100.02,1,ORD-1382,ORD-995,FLOW,FLOW,BID
10.139901612426433,100.0,1,ORD-1385,ORD-1312,FLOW,FLOW,ASK
10.164515479699585,100.0,1,ORD-1388,ORD-1352,FLOW,FLOW,ASK
10.164515479699585,100.0,1,ORD-1388,ORD-1364,FLOW,FLOW,ASK
10.192300661065762,100.02,2,ORD-1396,ORD-995,FUND_ADAPT,FLOW,BID
10.192300661065762,100.02,2,ORD-1396,ORD-1012,FUND_ADAPT,FLOW,BID
10.203820506027752,100.02,3,ORD-1400,ORD-1012,FUND_ADAPT,FLOW,BID
10.203820506027752,100.02,1,ORD-1400,ORD-1055,FUND_ADAPT,FLOW,BID
10.214175688067254,100.02,2,ORD-1401,ORD-1055,FLOW,FLOW,BID
10.214175688067254,100.02,1,ORD-1401,ORD-1081,FLOW,FLOW,BID
10.214175688067254,100.02,1,ORD-1404,ORD-1099,FUND_ADAPT,FLOW,BID
10.214175688067254,100.02,3,ORD-1404,ORD-1107,FUND_ADAPT,FLOW,BID
10.252750773724395,100.02,2,ORD-1408,ORD-1107,FLOW,FLOW,BID
10.268995947341717,100.02,3,ORD-1411,ORD-1306,FLOW,FLOW,BID
10.268995947341717,100.02,1,ORD-1411,ORD-1336,FLOW,FLOW,BID
10.272130818353794,100.02,1,ORD-1417,ORD-1336,FUND_ADAPT,FLOW,BID
10.272130818353794,100.02,3,ORD-1417,ORD-1397,FUND_ADAPT,FLOW,BID
10.300955301073538,100.02,3,ORD-1424,ORD-1397,FUND_ADAPT,FLOW,BID
10.300955301073538,100.02,1,ORD-1424,ORD-1423,FUND_ADAPT,MM,BID
10.428143482852642,100.01,3,ORD-1430,ORD-1428,FLOW,MM,ASK
10.428143482852642,100.02,3,ORD-1433,ORD-1432,FUND_ADAPT,MM,BID
10.488736409437712,100.03,3,ORD-1434,ORD-463,FLOW,FLOW,BID
10.495943361711689,100.01,1,ORD-1437,ORD-1435,FLOW,MM,ASK
10.501109545958169,100.03,2,ORD-1440,ORD-463,FLOW,FLOW,BID
10.501109545958169,100.03,2,ORD-1440,ORD-905,FLOW,FLOW,BID
10.565043903570437,100.01,3,ORD-1452,ORD-1450,FLOW,MM,ASK
10.586007663265411,100.02,3,ORD-1457,ORD-1456,FUND_ADAPT,MM,BID
10.602644618765257,100.0,2,ORD-1458,ORD-1364,FLOW,FLOW,ASK
10.613298420771372,100.03,4,ORD-1461,ORD-905,FLOW,FLOW,BID
10.718672247593327,100.03,4,ORD-1473,ORD-959,FLOW,FLOW,BID
10.724278405621435,100.03,2,ORD-1476,ORD-959,FLOW,FLOW,BID
10.817697026752809,100.03,2,ORD-1485,ORD-1275,FLOW,FLOW,BID
10.817697026752809,100.03,1,ORD-1485,ORD-1300,FLOW,FLOW,BID
10.865725748479916,100.01,2,ORD-1495,ORD-1492,FLOW,FLOW,ASK
10.8984400078683,100.01,1,ORD-1498,ORD-1492,FLOW,FLOW,ASK
10.946927936709358,100.01,1,ORD-1504,ORD-1492,FLOW,FLOW,ASK
11.135472341487754,100.01,1,ORD-1529,ORD-1492,FLOW,FLOW,ASK
11.135472341487754,100.01,3,ORD-1529,ORD-1507,FLOW,FLOW,ASK
