timestamp,price,qty,taker_order_id,maker_order_id,taker_owner,maker_owner,taker_side
7.435503935580889,100.32,1,ORD-1068,ORD-1067,FUND_ADAPT,MM,BID
7.449425389974858,100.32,2,ORD-1069,ORD-1067,FLOW,MM,BID
7.449425389974858,100.34,1,ORD-1069,ORD-1065,FLOW,FLOW,BID
7.492160654858522,100.34,3,ORD-1072,ORD-1065,FLOW,FLOW,BID
7.618045130787082,100.34,1,ORD-1084,ORD-1065,FLOW,FLOW,BID
7.618045130787082,100.34,3,ORD-1084,ORD-1081,FLOW,FLOW,BID
7.761101273380213,100.33,1,ORD-1107,ORD-1105,FLOW,MM,ASK
7.776424136219591,100.34,1,ORD-1110,ORD-1081,FLOW,FLOW,BID
7.776424136219591,100.35,2,ORD-1113,ORD-1078,FUND_ADAPT,FLOW,BID
7.776424136219591,100.35,2,ORD-1113,ORD-1112,FUND_ADAPT,MM,BID
7.800563593948002,100.36,3,ORD-1116,ORD-1047,INFORMED,FLOW,BID
7.800563593948002,100.36,1,ORD-1116,ORD-1075,INFORMED,FLOW,BID
7.800563593948002,100.36,1,ORD-1116,ORD-1097,INFORMED,FLOW,BID
7.808265174782214,100.36,2,ORD-1119,ORD-1097,INFORMED,FLOW,BID
7.808265174782214,100.36,3,ORD-1119,ORD-1100,INFORMED,FLOW,BID
7.830463345448081,100.36,2,ORD-1125,ORD-1123,FLOW,MM,ASK
7.830463345448081,100.37,3,ORD-1128,ORD-1126,FUND_ADAPT,MM,ASK
7.954720133495657,100.38,3,ORD-1141,ORD-1139,FUND_ADAPT,MM,ASK
7.958677195063654,100.37,2,ORD-1142,ORD-1138,FLOW,FLOW,ASK
7.987071758795905,100.39,3,ORD-1147,ORD-1146,FLOW,MM,BID
8.007139348773629,100.4,2,ORD-1150,ORD-1131,INFORMED,FLOW,BID
8.007139348773629,100.41,3,ORD-1150,ORD-1149,INFORMED,MM,BID
8.009194152363703,100.4,3,ORD-1156,ORD-1154,FUND_ADAPT,MM,ASK
8.022652380689028,100.4,3,ORD-1160,ORD-1158,FUND_ADAPT,MM,ASK
8.05713934877363,100.39,2,ORD-1166,ORD-1147,FUND_ADAPT,FLOW,ASK
8.05713934877363,100.39,2,ORD-1166,ORD-1164,FUND_ADAPT,MM,ASK
8.156052457824703,100.39,5,ORD-1172,ORD-1167,FUND_ADAPT,FLOW,ASK
8.156052457824703,100.39,3,ORD-1172,ORD-1170,FUND_ADAPT,MM,ASK
8.170519391281076,100.38,1,ORD-1176,ORD-1157,FUND_ADAPT,FLOW,ASK
8.170519391281076,100.38,3,ORD-1176,ORD-1174,FUND_ADAPT,MM,ASK
8.290068705969972,100.37,1,ORD-1191,ORD-1138,FLOW,FLOW,ASK
8.345619269450998,100.38,2,ORD-1203,ORD-1177,INFORMED,FLOW,BID
8.345619269450998,100.38,3,ORD-1203,ORD-1185,INFORMED,FLOW,BID
